Nome/Dono;	URL;	Linguagem Primaria;	Numero da Issue;	Titulo da Issue;	Data de Criacao da Issue;	Data de Fechamento da Issue;	Data de Criacao do Repositorio;
HJLebbink/asm-dude;	https://github.com/HJLebbink/asm-dude;	C#;	8;	Adding custom file extensions to be opened with AsmDude;	2016-04-08T17:35:48Z;	2016-04-12T12:28:10Z;	2016-02-19T15:43:23Z;
HJLebbink/asm-dude;	https://github.com/HJLebbink/asm-dude;	C#;	9;	Add some new features;	2016-04-25T12:38:37Z;	2016-04-25T14:41:37Z;	2016-02-19T15:43:23Z;
HJLebbink/asm-dude;	https://github.com/HJLebbink/asm-dude;	C#;	10;	`call` instructions get reported as an undefined label;	2016-05-13T22:34:03Z;	2016-05-14T12:51:33Z;	2016-02-19T15:43:23Z;
HJLebbink/asm-dude;	https://github.com/HJLebbink/asm-dude;	C#;	11;	Keywords inside of strings are not ignored;	2016-05-16T21:27:29Z;	2016-05-17T20:12:49Z;	2016-02-19T15:43:23Z;
HearthSim/Hearthstone-Deck-Tracker;	https://github.com/HearthSim/Hearthstone-Deck-Tracker;	C#;	2;	Massive Lag;	2014-06-02T00:49:59Z;	2014-06-02T06:17:44Z;	2014-05-29T18:44:12Z;
HearthSim/Hearthstone-Deck-Tracker;	https://github.com/HearthSim/Hearthstone-Deck-Tracker;	C#;	3;	Overlay disappearing when clicking out of Hearthstone;	2014-06-02T08:26:50Z;	2014-06-17T20:55:26Z;	2014-05-29T18:44:12Z;
HearthSim/Hearthstone-Deck-Tracker;	https://github.com/HearthSim/Hearthstone-Deck-Tracker;	C#;	4;	Overlay not the same size as Hearthstone;	2014-06-02T08:31:11Z;	2014-07-09T20:15:29Z;	2014-05-29T18:44:12Z;
HearthSim/Hearthstone-Deck-Tracker;	https://github.com/HearthSim/Hearthstone-Deck-Tracker;	C#;	6;	Opponent Deck Prediction;	2014-06-04T17:52:31Z;	2014-09-03T05:31:35Z;	2014-05-29T18:44:12Z;
HearthSim/Hearthstone-Deck-Tracker;	https://github.com/HearthSim/Hearthstone-Deck-Tracker;	C#;	7;	Automatic Deck Recognition;	2014-06-04T17:58:27Z;	2014-12-10T23:32:58Z;	2014-05-29T18:44:12Z;
HearthSim/Hearthstone-Deck-Tracker;	https://github.com/HearthSim/Hearthstone-Deck-Tracker;	C#;	8;	Labels blurry;	2014-06-05T12:54:22Z;	2014-06-06T07:56:56Z;	2014-05-29T18:44:12Z;
HearthSim/Hearthstone-Deck-Tracker;	https://github.com/HearthSim/Hearthstone-Deck-Tracker;	C#;	10;	Request: Don't erase opponents cards when the match ends;	2014-06-11T14:49:07Z;	2014-06-11T16:28:07Z;	2014-05-29T18:44:12Z;
HearthSim/Hearthstone-Deck-Tracker;	https://github.com/HearthSim/Hearthstone-Deck-Tracker;	C#;	11;	Crashes on deck save;	2014-06-11T17:29:27Z;	2014-06-11T17:41:22Z;	2014-05-29T18:44:12Z;
HearthSim/Hearthstone-Deck-Tracker;	https://github.com/HearthSim/Hearthstone-Deck-Tracker;	C#;	12;	Card lists do not rest after game;	2014-06-11T17:49:51Z;	2014-07-23T06:40:18Z;	2014-05-29T18:44:12Z;
HearthSim/Hearthstone-Deck-Tracker;	https://github.com/HearthSim/Hearthstone-Deck-Tracker;	C#;	15;	Adding timers to the overlay;	2014-06-17T08:53:07Z;	2014-06-19T05:25:27Z;	2014-05-29T18:44:12Z;
EventStore/EventStore;	https://github.com/EventStore/EventStore;	C#;	1;	EventStore.TestClient has broken reference to app.config and NLog.config;	2012-09-17T20:15:39Z;	2012-09-21T12:01:18Z;	2012-09-17T17:22:49Z;
EventStore/EventStore;	https://github.com/EventStore/EventStore;	C#;	5;	ArgumentNullException in TcpPackage.AsByteArray() when sending about 25 Mb at once;	2012-09-28T04:49:23Z;	2012-10-01T09:12:41Z;	2012-09-17T17:22:49Z;
EventStore/EventStore;	https://github.com/EventStore/EventStore;	C#;	6;	Murmur3AUnsafe buffer overflow;	2012-10-02T14:14:58Z;	2012-10-11T05:19:46Z;	2012-09-17T17:22:49Z;
EventStore/EventStore;	https://github.com/EventStore/EventStore;	C#;	7;	Exception on massive write;	2012-10-03T03:24:38Z;	2012-10-04T08:16:32Z;	2012-09-17T17:22:49Z;
EventStore/EventStore;	https://github.com/EventStore/EventStore;	C#;	12;	Projections created from WebUI don't have correct name;	2012-10-20T15:45:03Z;	2012-10-20T16:46:27Z;	2012-09-17T17:22:49Z;
EventStore/EventStore;	https://github.com/EventStore/EventStore;	C#;	13;	Subscribe method in c# api is empty;	2012-10-20T15:50:06Z;	2012-10-23T07:30:50Z;	2012-09-17T17:22:49Z;
EventStore/EventStore;	https://github.com/EventStore/EventStore;	C#;	14;	link_to error;	2012-10-26T20:15:35Z;	2012-10-26T21:51:15Z;	2012-09-17T17:22:49Z;
EventStore/EventStore;	https://github.com/EventStore/EventStore;	C#;	15;	Build fails on Linux (Debian 6/testing) due to the missing libs/libjs1.so;	2012-11-04T17:58:11Z;	2012-11-04T19:41:25Z;	2012-09-17T17:22:49Z;
EventStore/EventStore;	https://github.com/EventStore/EventStore;	C#;	16;	Cannot start EventStore.sh;	2012-11-18T23:37:22Z;	2012-12-08T11:47:50Z;	2012-09-17T17:22:49Z;
EventStore/EventStore;	https://github.com/EventStore/EventStore;	C#;	18;	InvalidOperationException - Collection modified in Client API;	2012-11-28T15:48:45Z;	2012-11-28T15:55:13Z;	2012-09-17T17:22:49Z;
